SECCODE,DATE,OBPLOTNO,BUYSELLOBP,TRADESNOTRADES,BUYSELLYIELD,OBPTDVOLRATIO,MINMAXRATIO
LKOH,2007-10-08,62374,B,TRUE,-7.259157136371139e-5,0.00248265891199432,2179.7
LKOH,2007-10-08,62391,S,TRUE,-0.01111608528494529,2.0672374072721964e-5,2178.04
LKOH,2007-10-08,62465,S,TRUE,-41.54810425523205,0.0041895526099496,2179.5
LKOH,2007-10-08,62513,B,TRUE,0.01790304810869779,0.00190257919143892,2178.4
LKOH,2007-10-08,62535,B,TRUE,100,0.00911997823819315,2178.5
LKOH,2007-10-08,62560,B,TRUE,77.77790925810449,0.00510471364791198,2178.43
LKOH,2007-10-08,62568,S,TRUE,-100,1.1300987759049e-4,2179.48
LKOH,2007-10-08,62572,B,TRUE,0.7496579919753654,0.00328511582706823,2181.5
LKOH,2007-10-08,62599,B,TRUE,0,5.4858468289938e-4,2179
LKOH,2007-10-08,62660,S,TRUE,-4.542144845546418,3.4957863618538e-4,2178.01
LKOH,2007-10-08,62667,S,TRUE,-100,0.02099968203427886,2179.99
LKOH,2007-10-08,62670,S,TRUE,-8.5696413678228e-4,0.00102916967121179,2180
LKOH,2007-10-08,62705,B,TRUE,100,0.00135009626747022,2179.24
LKOH,2007-10-08,62727,S,TRUE,-19.98625451826153,9.5101923989374e-4,2180.87
LKOH,2007-10-08,62753,B,TRUE,0.01376588812922415,0.00102226320537018,2179.3
LKOH,2007-10-08,62768,B,TRUE,0.00284494760250542,3.0717219977302e-4,2179.31
LKOH,2007-10-08,62806,B,TRUE,0.03192774769814736,1.799307406217e-4,2179.4
LKOH,2007-10-08,62812,S,TRUE,0.01146473447674951,4.7997884569829583e-5,2180.6
LKOH,2007-10-08,62824,S,TRUE,0.00512961445755767,0.02245920146120071,2180
LKOH,2007-10-08,63052,S,TRUE,-2.7777777777777777,4.0829209923366e-4,2183.5
LKOH,2007-10-08,63068,S,TRUE,0.1361093372197879,0.00238948242396439,2183.85
LKOH,2007-10-08,63080,S,TRUE,-93.63272708029724,0.00450786133121805,2182.01
LKOH,2007-10-08,63108,B,TRUE,2.455699676556313,5.747759776360958e-5,2182.2
LKOH,2007-10-08,63112,B,TRUE,0.00195469854981526,7.0510428020715e-4,2183.3
LKOH,2007-10-08,63157,S,TRUE,-45.78126563144398,0.00285470485552826,2183.95
LKOH,2007-10-08,63161,S,TRUE,0.0115574265355904,0.00216449909884116,2183.47
LKOH,2007-10-08,63171,S,TRUE,-0.00366401025922539,0.00124636316261933,2183.4
LKOH,2007-10-08,63185,B,TRUE,8.843618115596586,0.00461844875155423,2184.05
LKOH,2007-10-08,63205,S,TRUE,0.00137427449759731,0.00125478986271821,2182.97
LKOH,2007-10-08,63215,S,TRUE,-20.798621400686635,6.723333702983e-4,2182.9
LKOH,2007-10-08,63255,B,TRUE,-0.00649859170960729,6.0087417441215e-4,2182.8
LKOH,2007-10-08,63294,S,TRUE,-7.390438179405462,3.878551146425e-4,2182.6
LKOH,2007-10-08,63324,B,TRUE,6.639142736381491,0.00366592134360454,2182.2
LKOH,2007-10-08,63354,B,TRUE,0,0.0024561195608503,2182.5
LKOH,2007-10-08,63373,B,TRUE,0.3853826099018922,0.00235695944656879,2182.89
LKOH,2007-10-08,63393,S,TRUE,-100,3.1030466089171e-4,2182.6
LKOH,2007-10-08,63416,B,TRUE,0.02334013576792375,0.02758381819718288,2176.55
LKOH,2007-10-08,63460,B,TRUE,100,4.835567588042e-4,2182.21
LKOH,2007-10-08,63551,S,TRUE,-0.7940244735692797,8.6192323144458e-4,2183.87
LKOH,2007-10-08,63603,B,TRUE,19.999999999999996,0.00134361325566341,2183.7
LKOH,2007-10-08,63610,S,TRUE,0.00302207689612875,0.00180885096386118,2183.93
LKOH,2007-10-08,63629,S,TRUE,0.0302598444685414,2.8089644887185e-4,2183.9
LKOH,2007-10-08,63646,B,TRUE,49.03014844720174,0.00123134023384596,2183.11
LKOH,2007-10-08,63677,B,TRUE,-0.00320533367522226,0.0027152615146236,2183.86
LKOH,2007-10-08,63691,S,TRUE,0,0.00106549976083675,2183.5
LKOH,2007-10-08,63711,S,TRUE,0.00137395979794547,8.9180420195689e-4,2183.47
LKOH,2007-10-08,63733,S,TRUE,-100,9.4962586591191e-4,2183.4
LKOH,2007-10-08,63792,S,TRUE,0.00504124656279226,0.00850598609558175,2182
LKOH,2007-10-08,63800,S,TRUE,0.04527112655046118,0.0029173936291279,2180.4
LKOH,2007-10-08,63817,S,TRUE,0.09128398493583888,2.8977029340696e-4,2180.01
LKOH,2007-10-08,63840,B,TRUE,10.842355250991934,0.00209442912926818,2179.01
LKOH,2007-10-08,63864,S,TRUE,-66.590972164634735,0.01193069559566912,2179.47
LKOH,2007-10-08,63867,B,TRUE,0.02799307974357087,9.91241244328888e-6,2179.11
LKOH,2007-10-08,63884,B,TRUE,47.088576990212474,5.0514994708316e-4,2180
LKOH,2007-10-08,63892,B,TRUE,100,0.00125939233836214,2179.21
LKOH,2007-10-08,63905,B,TRUE,79.02580327990204,5.3491676078819e-4,2178.5
LKOH,2007-10-08,63910,S,TRUE,-0.00489593039385689,4.3994002329754e-4,2181
LKOH,2007-10-08,63948,B,TRUE,0.00275221782886459,0.0026917999303613,2180.06
LKOH,2007-10-08,63961,B,TRUE,0.00314671193956392,0.00629954139297137,2180.4
LKOH,2007-10-08,64016,B,TRUE,0.02613348249286664,0.00950638470103955,2181.11
LKOH,2007-10-08,64036,B,TRUE,-0.01184965908603916,0.01978125471781268,2183.5
LKOH,2007-10-08,64043,S,TRUE,-0.05190794176219059,9.8476861339995e-4,2180.3
LKOH,2007-10-08,64060,B,TRUE,4.054537382108774,0.00773786053396445,2180.01
LKOH,2007-10-08,64160,S,TRUE,0.04290226420397807,0.00386522310522078,2180.5
LKOH,2007-10-08,64163,S,TRUE,-47.69794568163179,2.0374028200548e-4,2181.17
LKOH,2007-10-08,64226,S,TRUE,-100,3.3770094856575e-4,2180.35
LKOH,2007-10-08,64247,B,TRUE,93.81540120369934,8.408595079408e-4,2180
LKOH,2007-10-08,64292,B,TRUE,1.8893237263660967,0.00464336870001932,2180
LKOH,2007-10-08,64376,S,TRUE,-100,0.00221882182536389,2179.5
LKOH,2007-10-08,64489,B,TRUE,14.285714285714286,7.0060783754412e-4,2178.5
LKOH,2007-10-08,64526,S,TRUE,-100,8.972820999607e-4,2178.5
LKOH,2007-10-08,64545,B,TRUE,4.5913471472666e-4,5.7824412871769e-4,2178.01
LKOH,2007-10-08,64561,B,TRUE,0.00642703025295414,0.00571860793755652,2178.3
LKOH,2007-10-08,64563,B,TRUE,100,0.00398170107260462,2178.1
LKOH,2007-10-08,64580,S,TRUE,-12.27953261608581,0.00888333531235871,2179
LKOH,2007-10-08,64601,S,TRUE,-99.83364846358586,0.00681895125114,2178.99
LKOH,2007-10-08,64716,S,TRUE,-100,0.01268153588383915,2177.55
LKOH,2007-10-08,64730,B,TRUE,0.00377204344442617,0.00282043471719279,2178
LKOH,2007-10-08,64848,S,TRUE,-5.961379774481143,0.00317753091976996,2178
LKOH,2007-10-08,64897,B,TRUE,27.878912451600907,0.00687420026476017,2177.01
LKOH,2007-10-08,64968,S,TRUE,-4.250264150599304,0.00168763758042378,2175.7
LKOH,2007-10-08,64976,B,TRUE,1.0292041997839338,8.7994955070883e-4,2177.69
LKOH,2007-10-08,65006,S,TRUE,-100,0.00572295454886459,2177.67
LKOH,2007-10-08,65015,S,TRUE,-4.544096849401331,0.00413611964027586,2182
LKOH,2007-10-08,65124,B,TRUE,0.00178503371491107,0.00128743063946111,2176.5
LKOH,2007-10-08,65130,S,TRUE,0.00459178987969092,7.0540232204604e-4,2177.8
LKOH,2007-10-08,65142,B,TRUE,-0.00482145962803044,4.6041392063393e-4,2177.77
LKOH,2007-10-08,65157,B,TRUE,-0.02108794672202249,0.00696722471877453,2179.85
LKOH,2007-10-08,65170,B,TRUE,10.277461446801595,3.3608955471284e-4,2177.7
LKOH,2007-10-08,65172,S,TRUE,-0.7827175715761164,0.0053744437326837,2176.76
LKOH,2007-10-08,65181,B,TRUE,9.1868701252086e-4,0.00881944179048915,2177.02
LKOH,2007-10-08,65213,B,TRUE,-0.06879156156844761,0.00260041521674354,2180.5
LKOH,2007-10-08,65252,S,TRUE,6.2331384438802e-4,0.0015966144233798,2181.9
LKOH,2007-10-08,65258,B,TRUE,0,6.3379172224707e-4,2178
LKOH,2007-10-08,65269,B,TRUE,-2.9468044393416e-4,0.00902177338927896,2177.5
LKOH,2007-10-08,65275,S,TRUE,-8.348464024626365,0.00118934638368961,2175.35
LKOH,2007-10-08,65290,S,TRUE,-2.272709881180955,1.7370518464992196e-5,2178
LKOH,2007-10-08,65298,B,TRUE,100,5.4263844813234e-4,2175.37
LKOH,2007-10-08,65324,B,TRUE,100,0.00198796148286806,2177.02
LKOH,2007-10-08,65404,S,TRUE,0.36441330376398473,0.00282451352382681,2177.93
LKOH,2007-10-08,65421,S,TRUE,0.0020721661596934,0.00149001381450122,2177.97
LKOH,2007-10-08,65464,B,TRUE,0.3246796556221368,0.02289820728382807,2177.21
LKOH,2007-10-08,65579,B,TRUE,0,0.00115026117156982,2175.35
LKOH,2007-10-08,65582,S,TRUE,0.09651223177641834,6.8032693334728e-4,2175.89
LKOH,2007-10-08,65592,B,TRUE,44.44878591932008,0.00415748052285197,2175.4
LKOH,2007-10-08,65602,B,TRUE,-0.05799930878794764,6.1478843592947e-4,2175.89
LKOH,2007-10-08,65621,S,TRUE,-30.765817027436817,1.8436318685002e-4,2176.31
LKOH,2007-10-08,65811,S,TRUE,2.2071067324994e-4,0.01010642465046597,2175.99
LKOH,2007-10-08,65891,B,TRUE,100,0.04568029404623829,2175.02
LKOH,2007-10-08,65896,S,TRUE,-0.00288594198139077,0.00598901449717311,2174.3
LKOH,2007-10-08,65911,B,TRUE,1.689484133825666,0.00136046774891469,2175.11
LKOH,2007-10-08,65976,S,TRUE,-100,6.9700873601977e-4,2174.85
LKOH,2007-10-08,65993,S,TRUE,0.01057524748378162,0.05256089322176426,2174.89
LKOH,2007-10-08,66005,B,TRUE,0.01626644157547698,0.02900657632869142,2175.49
LKOH,2007-10-08,66043,B,TRUE,0.03999999999999498,0.01966132820898718,2175
LKOH,2007-10-08,66049,B,TRUE,0.0291467221328862,0.01626542750746941,2174.9
LKOH,2007-10-08,66074,B,TRUE,100,0.02392488044331761,2176
LKOH,2007-10-08,66091,B,TRUE,0.01168264756106534,2.6225737728739e-4,2176.32
LKOH,2007-10-08,66132,B,TRUE,0.01424429424116718,0.00893904468782654,2176.31
LKOH,2007-10-08,66187,B,TRUE,5.046045988850662,0.0177836951711823,2176.03
LKOH,2007-10-08,66195,B,TRUE,100,2.6383167967057e-4,2174.5
LKOH,2007-10-08,66226,S,TRUE,-0.2282110176664681,0.00365644331620727,2178.09
LKOH,2007-10-08,66358,S,TRUE,-9.089656842078911,0.00791546916175653,2177.9
LKOH,2007-10-08,66437,S,TRUE,-0.00317491787221891,0.00236863667544415,2177.01
LKOH,2007-10-08,66457,S,TRUE,-2.9459137949207e-4,0.00204081487279896,2178
LKOH,2007-10-08,66586,B,TRUE,0.00141666513347156,0.01048768025065915,2174.12
LKOH,2007-10-08,66615,B,TRUE,0.04201144357461385,0.07511489861821162,2175.9
LKOH,2007-10-08,66653,B,TRUE,0.0016086517889438,0.02138048566588092,2175.81
LKOH,2007-10-08,66660,B,TRUE,1.0851861115085637,0.00426295742924222,2176.31
LKOH,2007-10-08,66665,B,TRUE,100,0.03618215396049699,2175.82
LKOH,2007-10-08,66712,S,TRUE,0.00777854085466446,3.2775216711062e-4,2177.7
LKOH,2007-10-08,66716,B,TRUE,-0.00505305709955107,0.001746938572637,2176.9
LKOH,2007-10-08,66790,B,TRUE,-9.1907541013656e-4,0.00238535878967267,2176.1
LKOH,2007-10-08,66794,S,TRUE,-0.01516488364399078,0.00235797061363485,2176.09
LKOH,2007-10-08,66796,B,TRUE,0.00834289972441296,0.01146928001206896,2177
LKOH,2007-10-08,66827,B,TRUE,0,0.00649163717442897,2176.1
LKOH,2007-10-08,66875,B,TRUE,100,0.03940856616869934,2176.21
LKOH,2007-10-08,66904,B,TRUE,82.783653799489,4.7443692064199e-4,2176.51
LKOH,2007-10-08,66941,B,TRUE,0,0.00115537128797362,2176.53
LKOH,2007-10-08,66954,S,TRUE,-7.045284389910889,0.00135859792223946,2176.54
LKOH,2007-10-08,67038,B,TRUE,-0.00880769693832559,0.02368315917345118,2175.75
LKOH,2007-10-08,67092,B,TRUE,-0.0206939366765454,0.01312309213419435,2174.55
LKOH,2007-10-08,67122,B,TRUE,47.07291053254352,0.00543852769547593,2174.11
LKOH,2007-10-08,67169,S,TRUE,0,0.00278554231961314,2176
LKOH,2007-10-08,67175,B,TRUE,0,0.0080243099303142,2175.75
LKOH,2007-10-08,67192,B,TRUE,0.00644489500843157,0.00772144666383816,2176.17
LKOH,2007-10-08,67214,S,TRUE,-0.01010741424776947,0.00326135445256314,2176.62
LKOH,2007-10-08,67240,B,TRUE,0.21785742096363656,0.00884718380423204,2176
LKOH,2007-10-08,67275,B,TRUE,0.00896426018420112,9.6766604570103e-4,2175.31
LKOH,2007-10-08,67352,B,TRUE,0.0022987977287962,0.04438502752971399,2175.05
LKOH,2007-10-08,67361,B,TRUE,7.694979396246225,0.00449159264872708,2175.1
LKOH,2007-10-08,67378,B,TRUE,0.00939462690080039,0.02814977027048116,2175.5
LKOH,2007-10-08,67448,S,TRUE,-2.6791952067914093,7.4178041967468e-4,2175.3
LKOH,2007-10-08,67463,B,TRUE,0.00720311171468753,6.8085492832691e-4,2175.11
LKOH,2007-10-08,67483,B,TRUE,-3.4070856447065e-4,0.00149620579200709,2176
LKOH,2007-10-08,67488,B,TRUE,-0.00919455682236116,3.6739856476183e-4,2175.2
LKOH,2007-10-08,67583,B,TRUE,54.38557986280516,0.00691510483792546,2178.35
LKOH,2007-10-08,67617,B,TRUE,31.26004200426928,0.00621957267610451,2178.35
LKOH,2007-10-08,67654,B,TRUE,0.00312485656583916,0.00469023603348064,2178.7
LKOH,2007-10-08,67664,S,TRUE,0.00458947175179719,0.01854137688352416,2178.9
LKOH,2007-10-08,67675,B,TRUE,0.8406575741022076,0.00771620505202915,2179
LKOH,2007-10-08,67681,S,TRUE,-100,9.0024288645579e-4,2178.89
LKOH,2007-10-08,67787,S,TRUE,-0.02472247773923895,9.0564173548616e-4,2176.19
LKOH,2007-10-08,67804,B,TRUE,-0.02569101961233836,0.01504071281414031,2179.75
LKOH,2007-10-08,67846,S,TRUE,-1.4868250083963e-4,0.00622885728532522,2177
LKOH,2007-10-08,67889,B,TRUE,0.00606365194460487,0.00215200721043441,2180.42
LKOH,2007-10-08,67921,B,TRUE,55.555759428218735,0.00203364366101813,2180.01
LKOH,2007-10-08,68034,B,TRUE,0,0.00197656952677182,2180.16
LKOH,2007-10-08,68045,S,TRUE,-0.5528534313147346,0.01319077511442804,2182.09
LKOH,2007-10-08,68063,B,TRUE,0.45437444338267313,0.00193516592946844,2182
LKOH,2007-10-08,68160,B,TRUE,0.987589384094282,0.005134220467634,2183.87
LKOH,2007-10-08,68178,B,TRUE,-4.578775543944e-4,0.01346941736228891,2183.99
LKOH,2007-10-08,68182,B,TRUE,0.00156346224557784,0.0047493988478125,2178.21
LKOH,2007-10-08,68217,B,TRUE,10.728360339882231,0.00270243520258666,2186.1
LKOH,2007-10-08,68226,B,TRUE,0.059434005394787263,0.01100599693736677,2187.3
LKOH,2007-10-08,68236,B,TRUE,0.06923127362668956,0.01497470684069535,2185.91
LKOH,2007-10-08,68238,B,TRUE,0.03315581258068028,0.00152545897885822,2178.02
LKOH,2007-10-08,68266,B,TRUE,79.01968523584267,0.00172104343684649,2185
LKOH,2007-10-08,68269,S,TRUE,-100,0.00960280095092075,2187.68
LKOH,2007-10-08,68294,B,TRUE,36.02013880094557,6.3734782348237e-4,2185.01
LKOH,2007-10-08,68309,B,TRUE,-0.04481024234110737,0.00127924371114925,2187
LKOH,2007-10-08,68313,B,TRUE,2.2759031921818e-4,0.03269014255849736,2186
LKOH,2007-10-08,68324,B,TRUE,0.01402191861795523,0.00581735700367877,2186.1
LKOH,2007-10-08,68328,S,TRUE,-11.730201566636389,0.00142222531316476,2187.97
LKOH,2007-10-08,68388,B,TRUE,0.6666666666666666,0.01375753218182085,2185.3
LKOH,2007-10-08,68400,B,TRUE,9.099664593190331,7.0044301517012e-4,2186.12
LKOH,2007-10-08,68540,B,TRUE,100,0.01806922443206843,2181.22
LKOH,2007-10-08,68679,B,TRUE,-1.0460934946289e-4,0.00902612368914695,2185
LKOH,2007-10-08,68724,B,TRUE,0.07278253585341622,0.01662576474293085,2184.59
LKOH,2007-10-08,68738,B,TRUE,84.18669363881428,0.0122163983591152,2185
LKOH,2007-10-08,68746,B,TRUE,-0.00365978626847859,0.00128051860210247,2185.92
LKOH,2007-10-08,68790,B,TRUE,0.00482266996034956,0.00953189764582134,2186.01
LKOH,2007-10-08,68804,S,TRUE,-0.606134494513685,0.00101913708893495,2185.07
LKOH,2007-10-08,68808,B,TRUE,23.836993783413075,0.00404009896208388,2184.1
LKOH,2007-10-08,68827,S,TRUE,-94.33960108203549,1.6625930894601e-4,2187.91
LKOH,2007-10-08,68896,B,TRUE,100,0.00490153123963313,2185.12
LKOH,2007-10-08,68925,S,TRUE,-100,9.7679544786421e-4,2187.49
LKOH,2007-10-08,68927,S,TRUE,0,0.02185448800148604,2187
LKOH,2007-10-08,69026,S,TRUE,-0.04574565416285453,0.04005120332744939,2186
LKOH,2007-10-08,69032,S,TRUE,-59.52248837019051,4.6703494532926e-4,2186.96
LKOH,2007-10-08,69106,B,TRUE,6.4066658611889e-4,0.01230643680633699,2185.23
LKOH,2007-10-08,69126,B,TRUE,4.0383390017270315,0.00121102553242978,2185.23
LKOH,2007-10-08,69134,S,TRUE,-100,0.00217214239728119,2185.92
LKOH,2007-10-08,69284,B,TRUE,1.967520397985825,0.00146749160141906,2183.15
LKOH,2007-10-08,69290,S,TRUE,0.03387875069816696,0.04710544763022134,2184.26
LKOH,2007-10-08,69391,B,TRUE,4.5828884113501e-4,0.04492971602656972,2182.03
LKOH,2007-10-08,69412,B,TRUE,100,0.07051350706193323,2182.04
LKOH,2007-10-08,69477,S,TRUE,-49.99954191059927,0.03122590448668126,2182.98
LKOH,2007-10-08,69510,S,TRUE,-1.8832436645435453,0.01490063304054786,2182.15
LKOH,2007-10-08,69597,B,TRUE,9.279972418220671,0.00847036804087079,2182
LKOH,2007-10-08,69667,B,TRUE,0.01467674469803348,0.02066131702631839,2180.34
LKOH,2007-10-08,69679,B,TRUE,83.33597926203963,1.2589056076942e-4,2180.03
LKOH,2007-10-08,69681,B,TRUE,100,0.00704430517612332,2180.11
LKOH,2007-10-08,69687,B,TRUE,0.0059628651108017,0.05017293930329747,2180.16
LKOH,2007-10-08,69727,B,TRUE,100,0.02281759431950623,2178.12
LKOH,2007-10-08,69736,B,TRUE,95.24057273850798,0.02605882977771887,2178.31
LKOH,2007-10-08,69750,S,TRUE,0.00550324921004943,0.03130581415454177,2180.53
LKOH,2007-10-08,69787,B,TRUE,-0.0088683523671609,0.00412944927615585,2180.11
LKOH,2007-10-08,69839,B,TRUE,23.01471593613064,0.00629855585061277,2178.39
LKOH,2007-10-08,69848,B,TRUE,0.05139689415910509,0.00126967990412783,2179.12
LKOH,2007-10-08,69870,B,TRUE,7.17791773139511,0.0073084799186055,2179.99
LKOH,2007-10-08,69883,S,TRUE,-0.02095376386577493,7.0889320250511e-4,2176.22
LKOH,2007-10-08,69885,B,TRUE,0.0221938354736614,2.2410486853799e-4,2179.4
LKOH,2007-10-08,69907,S,TRUE,0.0024270348811906,5.6992802302201e-4,2180.23
LKOH,2007-10-08,69920,B,TRUE,0.11697867983660164,5.7687119801985e-4,2179.04
LKOH,2007-10-08,69959,B,TRUE,-0.05741734706875911,0.00285971211965454,2179.53
LKOH,2007-10-08,70000,B,TRUE,0.9923262237117288,0.00241670631812971,2179.16
LKOH,2007-10-08,70022,B,TRUE,-0.00112238922506352,0.01141825527354101,2180
LKOH,2007-10-08,70095,S,TRUE,0.00124508573398475,0.00628527925999191,2180
LKOH,2007-10-08,70113,S,TRUE,0.03568556674411517,0.00909775720545318,2179.99
LKOH,2007-10-08,70153,S,TRUE,-9.1784380134105e-4,6.2379146399221e-4,2179.02
LKOH,2007-10-08,70171,S,TRUE,-99.8001778350494,0.00330981262464068,2178.05
LKOH,2007-10-08,70295,S,TRUE,-4.317083584388429,0.00436069199973108,2179.6
LKOH,2007-10-08,70297,B,TRUE,1.376095897097284,2.4596945005202e-4,2179
LKOH,2007-10-08,70331,B,TRUE,0.00948213414625326,0.00223235498689011,2179
LKOH,2007-10-08,70350,B,TRUE,-0.01238912876893273,0.00230005092545254,2179.33
LKOH,2007-10-08,70379,S,TRUE,-4.994769394534481,0.00102702846295681,2179.48
LKOH,2007-10-08,70437,B,TRUE,5.0343568635406e-4,0.00406689310337012,2179.34
LKOH,2007-10-08,70479,S,TRUE,-0.00550870605084952,9.8513181573947e-4,2178.37
LKOH,2007-10-08,70490,B,TRUE,0.0032134856219547,0.00110880132679472,2178.32
LKOH,2007-10-08,70503,S,TRUE,-8.578626032258782,0.00181796758250333,2179.34
LKOH,2007-10-08,70521,B,TRUE,100,0.00370179815235846,2178.24
LKOH,2007-10-08,70554,B,TRUE,7.079093493629405,0.00155455616559375,2179.2
LKOH,2007-10-08,70560,B,TRUE,0.00596768270290622,0.00226650600250627,2178.4
LKOH,2007-10-08,70583,B,TRUE,0.0022953574100898,5.087475233987191e-5,2178.31
LKOH,2007-10-08,70608,B,TRUE,100,9.921619913636e-4,2178.4
LKOH,2007-10-08,70634,S,TRUE,-16.63147247891026,0.00360912372300604,2178.39
LKOH,2007-10-08,70653,S,TRUE,-2.861878580578114,7.1932649488749e-4,2178.32
LKOH,2007-10-08,70712,S,TRUE,-1.368336728071968,0.01069047560080084,2179.29
LKOH,2007-10-08,70763,S,TRUE,0.06063445690820144,0.01625201782743039,2176.98
LKOH,2007-10-08,70801,S,TRUE,-49.968762776254195,0.0031374131708155,2176.89
LKOH,2007-10-08,70807,S,TRUE,0.01087833755481278,0.04716760145888355,2176.97
LKOH,2007-10-08,70918,B,TRUE,-0.01837728567490999,0.0623755116640138,2176.6
LKOH,2007-10-08,70926,S,TRUE,0.04873563218390554,0.02968898989589475,2175
LKOH,2007-10-08,70932,S,TRUE,0.01094061904637083,5.4013932311153e-4,2174.97
LKOH,2007-10-08,70936,B,TRUE,100,0.03894252625940311,2174.23
LKOH,2007-10-08,70950,B,TRUE,-3.8865422632557e-4,0.00140498883794433,2175
LKOH,2007-10-08,70997,S,TRUE,-12.393398253593988,0.00527946570558308,2173.7
LKOH,2007-10-08,71104,B,TRUE,52.82911236718953,7.0035045462333e-4,2173
LKOH,2007-10-08,71122,S,TRUE,0.09203865623561897,2.734563375991e-4,2173
LKOH,2007-10-08,71132,B,TRUE,3.0077668416926864,5.9984181185573e-4,2173.08
LKOH,2007-10-08,71150,B,TRUE,-0.00727110642619124,3.7233040460012e-4,2174.97
LKOH,2007-10-08,71259,B,TRUE,22.548702125113575,8.3442080580717e-4,2173.02
LKOH,2007-10-08,71290,S,TRUE,-100,0.0095478340616154,2173
LKOH,2007-10-08,71292,B,TRUE,100,0.00316348762586176,2172.75
LKOH,2007-10-08,71306,B,TRUE,-0.09065807639207547,0.0188321823191745,2173
LKOH,2007-10-08,71312,B,TRUE,2.0960692951824083,0.00397888977978953,2173
LKOH,2007-10-08,71441,B,TRUE,33.34110636887758,0.00573167586771227,2173.02
LKOH,2007-10-08,71480,S,TRUE,0,4.3708772417049e-4,2173.02
LKOH,2007-10-08,71488,B,TRUE,87.69963639710959,7.5817628636441e-4,2172.7
LKOH,2007-10-08,71498,B,TRUE,1.1423257981341e-4,0.00109731573235681,2173
LKOH,2007-10-08,71539,B,TRUE,0.0142659260657061,9.9473363301045e-4,2173.01
LKOH,2007-10-08,71585,B,TRUE,0.42765842528847015,7.8061515877636e-4,2174.02
LKOH,2007-10-08,71601,B,TRUE,-0.01240625769475203,6.0618576553663e-4,2174.77
LKOH,2007-10-08,71657,B,TRUE,0.06161939447447352,4.0603927868155e-4,2174.64
LKOH,2007-10-08,71676,S,TRUE,-100,0.00157237827674494,2174
LKOH,2007-10-08,71678,B,TRUE,25.00172528812313,6.1358745912094e-4,2173.55
LKOH,2007-10-08,71693,B,TRUE,87.50372619719036,0.00800540356054283,2174
LKOH,2007-10-08,71699,B,TRUE,0.01717264642747456,2.4502269186733996e-5,2174
LKOH,2007-10-08,71729,S,TRUE,0,0.00106412183976331,2174.5
LKOH,2007-10-08,71753,S,TRUE,-100,5.493980714332993e-5,2174.83
LKOH,2007-10-08,71790,S,TRUE,1.1411327933939e-4,0.0015309058216776,2174.5
LKOH,2007-10-08,71802,S,TRUE,-0.7206529875227018,0.00218141370988349,2174.45
LKOH,2007-10-08,71828,B,TRUE,-0.00427854722619366,0.00264488749850614,2173.86
LKOH,2007-10-08,71830,B,TRUE,2.683946045496772,0.00252843510806108,2174
LKOH,2007-10-08,71842,B,TRUE,0.0470927092862566,8.7339550021855e-4,2174.1
LKOH,2007-10-08,71939,B,TRUE,7.053847255012679,0.00122554322545995,2175.4
LKOH,2007-10-08,71946,B,TRUE,7.662623866307831e-5,0.01041621303140141,2175.06
LKOH,2007-10-08,71951,S,TRUE,1.8641810918774928,0.00647407605767333,2177.9
LKOH,2007-10-08,71998,S,TRUE,-100,2.7337845801475e-4,2177
LKOH,2007-10-08,72017,S,TRUE,-100,0.00579347028570687,2177.75
LKOH,2007-10-08,72039,B,TRUE,0.1302083333333368,0.00615490791376996,2176
LKOH,2007-10-08,72049,S,TRUE,-100,0.00224990063743626,2177.52
LKOH,2007-10-08,72063,S,TRUE,-2.043785125213134,3.2000478841633e-4,2178
LKOH,2007-10-08,72079,S,TRUE,0.0359761668000705,1.7749781321361e-4,2177
LKOH,2007-10-08,72086,B,TRUE,4.5955671160602e-4,0.01181593447687226,2176.01
LKOH,2007-10-08,72090,B,TRUE,5.7484776975848e-4,0.00338303941637437,2177
LKOH,2007-10-08,72168,B,TRUE,16.72087786532828,0.00430306814494238,2176.9
LKOH,2007-10-08,72236,B,TRUE,1.101245772165058e-6,7.0034358917243e-4,2175.02
LKOH,2007-10-08,72267,B,TRUE,62.37651559429239,5.3723421756343344e-5,2176.11
LKOH,2007-10-08,72271,S,TRUE,0.02296738631143775,0.00126859914902266,2177
LKOH,2007-10-08,72278,S,TRUE,-0.6122448979591837,0.00187042009694064,2176.5
LKOH,2007-10-08,72316,S,TRUE,-100,0.0011623271262852,2177.49
LKOH,2007-10-08,72364,S,TRUE,0.00189968290235656,0.00133471204912992,2177
LKOH,2007-10-08,72422,B,TRUE,0.03451776457365843,0.00111504839185224,2176
LKOH,2007-10-08,72504,B,TRUE,6.147577349855876,0.01198154110514562,2177
LKOH,2007-10-08,72557,B,TRUE,100,0.00312293897649167,2176
LKOH,2007-10-08,72651,B,TRUE,-0.00240782193952295,0.00141960892985516,2177.49
LKOH,2007-10-08,72666,B,TRUE,20.422289522239975,0.00115897373998876,2177.02
LKOH,2007-10-08,72671,B,TRUE,5.813861247320396,5.683376725817001e-5,2177.4
LKOH,2007-10-08,72881,S,TRUE,0.03718683861370888,0.00825838056165973,2178.19
LKOH,2007-10-08,72885,S,TRUE,0,0.00785977411739692,2177.98
LKOH,2007-10-08,72950,B,TRUE,-0.00459157904402906,5.6289012850878e-4,2177.9
LKOH,2007-10-08,73003,B,TRUE,0.01097743253963775,0.00207767092742797,2176.23
LKOH,2007-10-08,73062,B,TRUE,0.04548906346029796,0.00218864705254316,2175.36
